date,symbol_id,exchange_id,open_price,high_price,low_price,close_price,volume,quote_asset_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume
2024-03-02,3,1,0.5868,0.6034,0.5829,0.6013,545783016.0,323258854.7415,346164,265771951.0,157413352.1096
2024-03-03,3,1,0.6013,0.6501,0.5993,0.6442,891150692.0,561098506.1994,628347,436923827.0,275269534.15
2024-03-04,3,1,0.6442,0.6446,0.59,0.6271,626556050.0,390250378.2574,459635,301497757.0,187798619.8749
2024-03-05,3,1,0.6271,0.666,0.615,0.6477,1053563753.0,680037933.8019,745606,518667854.0,334659993.1945
2024-03-06,3,1,0.6476,0.6685,0.5386,0.5912,1554937673.0,971210812.6012,1151483,745722854.0,466623879.8296
2024-03-07,3,1,0.5913,0.624,0.5754,0.6121,832599729.0,501543922.8642,589115,416245016.0,250773559.5552
2024-03-08,3,1,0.6121,0.6394,0.6064,0.627,789389082.0,491723629.8708,508718,383645472.0,238998829.0817
2024-03-09,3,1,0.6271,0.6338,0.6,0.62,648298999.0,403359268.7297,446228,328285099.0,204286814.5405
2024-03-10,3,1,0.62,0.6323,0.6158,0.6197,399105613.0,248795359.0,268485,195175068.0,121642577.8827
2024-03-11,3,1,0.6198,0.6278,0.5965,0.608,431213931.0,265437261.5992,287088,207140038.0,127487939.5465
2024-03-12,3,1,0.608,0.744,0.583,0.723,2035920643.0,1397085361.7244,1463819,1031600139.0,706794694.4981
2024-03-13,3,1,0.723,0.7332,0.6585,0.688,1164823272.0,809486248.4053,924010,570914503.0,396867270.577
2024-03-14,3,1,0.688,0.7026,0.6684,0.6891,629718012.0,433287999.4329,451985,319099699.0,219548097.4691
2024-03-15,3,1,0.6891,0.7077,0.6378,0.669,866913230.0,586214978.9612,668294,428415640.0,289875206.754
2024-03-16,3,1,0.669,0.6759,0.596,0.6342,1046569627.0,659887905.8484,787687,500558874.0,315726640.2865
2024-03-17,3,1,0.6341,0.6479,0.5915,0.6031,637944105.0,396629023.8596,454113,303271484.0,188599919.597
2024-03-18,3,1,0.603,0.6249,0.5869,0.6191,520417354.0,317996138.2103,344847,249891823.0,152698355.0815
2024-03-19,3,1,0.6191,0.6686,0.5946,0.6453,868146942.0,539213807.37,586138,433122082.0,269421059.9747
2024-03-20,3,1,0.6453,0.6489,0.5712,0.5845,1036258366.0,622800830.9744,785812,497471432.0,298873446.4846
2024-03-21,3,1,0.5845,0.6187,0.5681,0.6107,802805428.0,474979753.1727,533683,392028360.0,231839225.7807
2024-03-22,3,1,0.6108,0.6546,0.5972,0.6404,799317843.0,499670072.3817,548573,394571146.0,246730104.9416
2024-03-23,3,1,0.6403,0.6454,0.5985,0.6115,580029104.0,359961089.1895,414977,276614192.0,171671519.4896
2024-03-24,3,1,0.6115,0.6329,0.6032,0.6167,278695151.0,173110244.5216,207459,135568628.0,84214964.624
2024-03-25,3,1,0.6168,0.6358,0.6133,0.6325,304667124.0,191365610.3891,225821,148236150.0,93104037.717
2024-03-26,3,1,0.6326,0.6629,0.6263,0.6406,598260361.0,383334099.9351,379954,296007857.0,189673542.1216
2024-03-27,3,1,0.6405,0.653,0.625,0.6317,483920076.0,309446906.7586,302204,243003758.0,155354197.4236
2024-03-28,3,1,0.6317,0.6349,0.6055,0.6118,576105586.0,357401973.3555,333499,286164656.0,177568130.1534
2024-03-29,3,1,0.6119,0.6378,0.6033,0.6244,500717330.0,311430816.4376,290960,248611945.0,154624434.5263
2024-03-30,3,1,0.6243,0.6455,0.6087,0.6301,536802072.0,336042616.7256,329285,261441012.0,163691594.4016
2024-03-31,3,1,0.63,0.6372,0.6178,0.6212,275028227.0,172448766.2015,187299,132147196.0,82873447.7764
2024-04-01,3,1,0.6211,0.6301,0.6204,0.6292,181972969.0,113924710.714,124119,88215852.0,55238378.1959
2024-04-02,3,1,0.6292,0.6336,0.5947,0.611,546287523.0,333965195.5589,313516,269122892.0,164541739.0984
2024-04-03,3,1,0.611,0.6185,0.579,0.5854,648286441.0,384513388.8092,368400,315905998.0,187395992.8656
2024-04-04,3,1,0.5854,0.593,0.5663,0.5742,493903933.0,287020380.9741,267241,240948634.0,140013500.5055
2024-04-05,3,1,0.5741,0.6176,0.5623,0.5935,701629386.0,413917599.608,392369,354569321.0,209300372.22
2024-04-06,3,1,0.5934,0.5939,0.5687,0.5871,421470900.0,245182996.9432,231929,212439315.0,123629495.7458
2024-04-07,3,1,0.587,0.5988,0.5852,0.593,165404890.0,97716359.6098,104477,76618349.0,45275681.5173
2024-04-08,3,1,0.593,0.6028,0.5894,0.5944,210766117.0,125604904.4772,128342,99719573.0,59417074.8551
2024-04-09,3,1,0.5945,0.6265,0.5881,0.6147,512812491.0,312299000.7698,300832,255847545.0,155714612.652
2024-04-10,3,1,0.6146,0.6431,0.6012,0.6141,648585747.0,402883593.0298,410065,310027016.0,192597089.5617
2024-04-11,3,1,0.614,0.6204,0.5928,0.6172,449695736.0,273874315.888,312059,213013643.0,129745976.7939
2024-04-12,3,1,0.6171,0.6214,0.6029,0.6086,316314812.0,194033425.0445,215714,154438228.0,94767548.1142
2024-04-13,3,1,0.6085,0.6159,0.5068,0.5468,903224330.0,509327542.683,595563,425758293.0,240534492.8629
2024-04-14,3,1,0.5468,0.5491,0.4188,0.4788,1199425184.0,589051261.486,793061,577697182.0,284242702.2632
2024-04-15,3,1,0.4788,0.5073,0.4637,0.5033,820741178.0,397952095.5441,513428,416199749.0,201741443.5392
2024-04-16,3,1,0.5034,0.5189,0.4811,0.4977,680790708.0,341529467.5271,417628,335169641.0,168080750.5282
2024-04-17,3,1,0.4977,0.5021,0.4754,0.4965,535103938.0,262546490.6849,347421,255264427.0,125244039.4094
2024-04-18,3,1,0.4965,0.5081,0.4715,0.4951,496078590.0,243899788.0604,330326,243164468.0,119590561.5122
2024-04-19,3,1,0.4951,0.5057,0.4856,0.5025,408855589.0,202498358.6896,249459,196543625.0,97329255.5611
2024-04-20,3,1,0.5026,0.5108,0.4665,0.503,649243049.0,320230549.4456,363319,313789568.0,154795553.3103
2024-04-21,3,1,0.503,0.53,0.4981,0.5288,323152269.0,167172289.5678,204386,162512943.0,84112690.2024
2024-04-22,3,1,0.5288,0.5367,0.5183,0.5246,209381366.0,110387883.5848,155833,100547094.0,53016724.4569
2024-04-23,3,1,0.5246,0.5715,0.5221,0.556,481213218.0,261174906.7999,273001,244694948.0,132789856.8433
2024-04-24,3,1,0.556,0.5576,0.5415,0.5445,395536969.0,216977134.9904,219355,186980232.0,102574056.5257
2024-04-25,3,1,0.5445,0.5519,0.5212,0.5275,437750382.0,235729630.8625,233320,207609850.0,111788495.0721
2024-04-26,3,1,0.5276,0.5327,0.5137,0.5254,358100461.0,187496339.632,197973,155817786.0,81604904.3786
2024-04-27,3,1,0.5254,0.5361,0.5143,0.5261,354085810.0,185956511.4784,186864,168257507.0,88351476.6398
2024-04-28,3,1,0.5261,0.5265,0.508,0.5179,195569696.0,101032224.5098,115655,92353959.0,47709844.5379
2024-04-29,3,1,0.5178,0.5253,0.5085,0.5103,135893039.0,70458610.2089,94278,62851100.0,32599225.3347
2024-04-30,3,1,0.5104,0.5175,0.4986,0.5151,347828455.0,176581449.9024,163488,160336913.0,81458927.7065
2024-05-01,3,1,0.515,0.5198,0.4875,0.5006,395591280.0,198721791.9993,207128,179569350.0,90167634.8838
2024-05-02,3,1,0.5006,0.5214,0.4782,0.5175,478521177.0,238496942.2037,245638,217756130.0,108596358.4185
2024-05-03,3,1,0.5175,0.5245,0.5067,0.518,344602656.0,177688990.7001,163360,165472280.0,85351630.432
2024-05-04,3,1,0.518,0.5367,0.5145,0.5317,363626848.0,190081086.4027,172451,184485459.0,96451806.2478
2024-05-05,3,1,0.5317,0.541,0.5272,0.5302,158694221.0,84581329.5159,104262,73660828.0,39258811.1804
2024-05-06,3,1,0.5302,0.5334,0.524,0.5296,112344720.0,59417628.2842,84937,52446737.0,27738383.1379
2024-05-07,3,1,0.5295,0.5703,0.5247,0.5402,567274807.0,308959227.2858,329404,284940447.0,155207393.1164
2024-05-08,3,1,0.5401,0.5443,0.5217,0.5245,346192205.0,185972116.8921,182921,167078213.0,89774525.8372
2024-05-09,3,1,0.5244,0.53,0.5153,0.5171,346832658.0,181169260.551,172317,169043801.0,88313860.5648
2024-05-10,3,1,0.517,0.5238,0.5087,0.5209,299812797.0,154978198.3729,142986,147922544.0,76478554.7437
2024-05-11,3,1,0.5209,0.5209,0.497,0.5022,356081362.0,181324120.6451,183584,177820078.0,90579688.8241
2024-05-12,3,1,0.5022,0.5079,0.5005,0.5059,99554446.0,50215891.6399,67159,46491227.0,23454502.0652
2024-05-13,3,1,0.5059,0.5088,0.4957,0.4993,96995150.0,48846226.618,61866,45550782.0,22934443.1754
2024-05-14,3,1,0.4993,0.5121,0.4866,0.5053,307847853.0,154227486.4018,169093,146338551.0,73326785.7123
2024-05-15,3,1,0.5052,0.5132,0.4972,0.5002,306746811.0,154803622.0644,144779,141367808.0,71352277.7736
2024-05-16,3,1,0.5002,0.5196,0.4967,0.5188,323956909.0,163996243.7466,136661,164762450.0,83393934.9846
2024-05-17,3,1,0.5188,0.5228,0.5123,0.5157,327561119.0,169549941.3106,136787,153800264.0,79605862.5905
2024-05-18,3,1,0.5158,0.5292,0.5135,0.5234,286496760.0,149222311.8864,123562,143678644.0,74823239.0129
2024-05-19,3,1,0.5235,0.5256,0.5186,0.5213,90176826.0,47112655.4979,58571,40163730.0,20984352.0482
2024-05-20,3,1,0.5213,0.5236,0.5063,0.5096,112974578.0,58212030.835,72307,49085000.0,25292281.2832
2024-05-21,3,1,0.5096,0.538,0.5064,0.5377,404880454.0,211108604.7321,190770,205499118.0,107174265.245
2024-05-22,3,1,0.5377,0.5571,0.5319,0.537,491396281.0,265966456.3389,247339,234285022.0,126844602.6999
2024-05-23,3,1,0.537,0.5383,0.5224,0.5268,303183587.0,161365019.6231,162091,137112842.0,72994276.3438
2024-05-24,3,1,0.5268,0.5488,0.5027,0.5289,585134596.0,307894786.7569,338090,293614312.0,154503164.2371
2024-05-25,3,1,0.5288,0.5375,0.5168,0.536,322992520.0,170784784.7435,170176,150272429.0,79447311.3353
2024-05-26,3,1,0.5359,0.5426,0.5318,0.5416,132376204.0,71152613.0006,101486,62786261.0,33754052.8785
2024-05-27,3,1,0.5416,0.542,0.5255,0.5283,108799266.0,58125721.5082,79119,49332126.0,26354199.7255
2024-05-28,3,1,0.5283,0.5409,0.5236,0.534,244982717.0,130266495.3384,143561,120033567.0,63819125.5009
2024-05-29,3,1,0.5339,0.5355,0.5211,0.5287,282469800.0,149284045.0986,150940,136960399.0,72388293.6419
2024-05-30,3,1,0.5286,0.5334,0.52,0.5238,316791079.0,167216243.8768,162150,150166967.0,79254713.1144
2024-05-31,3,1,0.5238,0.5283,0.5127,0.5186,361762802.0,188381860.4883,155622,161403256.0,84067753.2613
2024-06-01,3,1,0.5185,0.5259,0.5119,0.5176,304398744.0,158091721.3251,133418,141633590.0,73562747.9591
2024-06-02,3,1,0.5176,0.5219,0.5174,0.5187,88294554.0,45883952.1242,52691,38919654.0,20223664.8297
2024-06-03,3,1,0.5187,0.5209,0.508,0.5135,130902096.0,67445068.4335,76015,61760284.0,31819953.5367
2024-06-04,3,1,0.5135,0.5232,0.5118,0.5199,237659106.0,123452735.8403,109799,113837709.0,59138426.2795
2024-06-05,3,1,0.5199,0.5303,0.5182,0.5257,252531633.0,132153219.6112,116750,117808140.0,61657906.3102
2024-06-06,3,1,0.5257,0.5326,0.524,0.5258,248045273.0,130755905.6584,118458,120663308.0,63608517.3606
2024-06-07,3,1,0.5259,0.5281,0.5164,0.5215,289657499.0,151937470.6363,128914,136814281.0,71761917.4752
2024-06-08,3,1,0.5214,0.528,0.4508,0.4991,549543388.0,276798279.7619,303223,271019853.0,136632205.1353
2024-06-09,3,1,0.4991,0.5008,0.4897,0.4926,152121412.0,75330471.4663,77501,73105986.0,36205380.1137
2024-06-10,3,1,0.4927,0.4992,0.4909,0.4986,90936082.0,45014537.6229,50688,45126343.0,22340444.5695
2024-06-11,3,1,0.4987,0.506,0.4933,0.4969,249759346.0,124411172.2496,110268,126765743.0,63142094.8357
2024-06-12,3,1,0.4969,0.497,0.4707,0.4802,429410619.0,207619435.3427,210041,204484460.0,98851393.276
2024-06-13,3,1,0.4803,0.4982,0.4742,0.4916,341106347.0,166014961.9476,181418,167895961.0,81719376.1664
2024-06-14,3,1,0.4917,0.4917,0.4756,0.4769,290198216.0,140783932.6943,139476,141442522.0,68633208.4904
2024-06-15,3,1,0.4768,0.4814,0.4601,0.4746,389318737.0,184650858.7677,169231,183341221.0,86963066.1042
2024-06-16,3,1,0.4746,0.5053,0.474,0.4908,176444562.0,85997201.5014,118080,88506820.0,43164348.7051
2024-06-17,3,1,0.4908,0.4997,0.4878,0.4891,161562815.0,79404153.9125,97290,78013788.0,38346030.221
2024-06-18,3,1,0.4891,0.5213,0.4838,0.5047,584945066.0,293745986.7618,376091,275863319.0,138610957.4294
2024-06-19,3,1,0.5048,0.5096,0.469,0.491,582727016.0,286321955.7681,409042,280314015.0,137717525.8351
2024-06-20,3,1,0.4909,0.4996,0.4868,0.4933,260612342.0,128534687.302,153010,121494461.0,59920514.2336
2024-06-21,3,1,0.4933,0.5023,0.4883,0.4888,324974220.0,161043259.5381,163315,158154298.0,78371869.8967
2024-06-22,3,1,0.4888,0.4959,0.4797,0.4889,336098409.0,164176087.5095,180052,168206604.0,82167439.5675
2024-06-23,3,1,0.489,0.4897,0.4841,0.4866,79168277.0,38545568.0662,63226,34925304.0,17001287.1462
2024-06-24,3,1,0.4867,0.4892,0.4742,0.4797,95099780.0,45970390.4546,72716,43054565.0,20810243.6024
2024-06-25,3,1,0.4798,0.4825,0.462,0.474,385123013.0,182515167.4053,219340,176964389.0,83856893.2218
2024-06-26,3,1,0.4741,0.4802,0.4731,0.4757,226045665.0,107619378.893,126044,104492694.0,49750169.8096
2024-06-27,3,1,0.4758,0.4783,0.4652,0.4698,243409484.0,115124115.2514,121215,116042731.0,54884169.5402
2024-06-28,3,1,0.4697,0.4771,0.4657,0.4753,243549420.0,114661621.303,130763,116685561.0,54932548.9825
2024-06-29,3,1,0.4753,0.4811,0.4692,0.4716,264186218.0,125897862.9521,158014,122465251.0,58364550.1941
2024-06-30,3,1,0.4716,0.4768,0.4716,0.4727,57959490.0,27507212.222,49856,26580528.0,12614336.4034
2024-07-01,3,1,0.4727,0.4784,0.4701,0.4761,82862100.0,39267204.7587,65622,38687831.0,18330274.3569
2024-07-02,3,1,0.4761,0.4849,0.4754,0.477,211844474.0,101568143.7008,136698,99136071.0,47525344.2339
2024-07-03,3,1,0.4771,0.4889,0.476,0.4853,226194005.0,109165036.6018,122349,108635576.0,52422278.7411
2024-07-04,3,1,0.4853,0.4875,0.4611,0.4672,317610313.0,151782465.6494,196205,146701728.0,70118267.8157
2024-07-05,3,1,0.4672,0.4697,0.4313,0.4329,436420394.0,196369448.1519,256474,206801817.0,93031492.7282
2024-07-06,3,1,0.433,0.4335,0.3823,0.4251,728055932.0,298566810.2663,457000,348582033.0,142908882.6576
2024-07-07,3,1,0.4252,0.4497,0.4235,0.4488,168945863.0,73695728.8482,130521,81710248.0,35663591.3685
2024-07-08,3,1,0.4489,0.4495,0.4182,0.4195,175785229.0,76237441.9827,151223,82159953.0,35594529.4899
2024-07-09,3,1,0.4196,0.4438,0.4032,0.4316,528743623.0,225009965.0145,335742,248686783.0,105857654.1077
2024-07-10,3,1,0.4316,0.4398,0.427,0.4356,289512370.0,125534601.6712,147051,135637623.0,58813493.281
2024-07-11,3,1,0.4357,0.4426,0.431,0.4388,294639692.0,128814977.5047,151264,140086444.0,61246779.3258
2024-07-12,3,1,0.4388,0.4573,0.4363,0.4491,347547669.0,154866122.1217,204921,177661335.0,79162997.3293
2024-07-13,3,1,0.4491,0.478,0.4445,0.4745,472984849.0,219137211.8911,345708,242302147.0,112195534.3957
2024-07-14,3,1,0.4745,0.5661,0.4737,0.5257,744327354.0,387770132.7423,746285,386589048.0,201324334.4874
2024-07-15,3,1,0.5257,0.54,0.5136,0.5205,350964405.0,184831243.3429,379986,173415063.0,91329858.0003
2024-07-16,3,1,0.5205,0.5404,0.5203,0.5372,437376565.0,232124637.6693,356488,211298168.0,112119406.3412
2024-07-17,3,1,0.5372,0.5945,0.5309,0.5793,824632586.0,463817237.4793,900990,405012066.0,227869638.3856
2024-07-18,3,1,0.5792,0.6378,0.5783,0.626,806805412.0,493351543.9464,963332,400098321.0,244659490.8108
2024-07-19,3,1,0.626,0.6369,0.5575,0.5697,660623865.0,387629372.5607,807466,307015719.0,180300422.7688
2024-07-20,3,1,0.5697,0.5867,0.54,0.5733,539155049.0,301703590.5542,648402,254952075.0,142740345.3258
2024-07-21,3,1,0.5733,0.6047,0.5707,0.5937,300097994.0,177039681.4122,413159,147239092.0,86859020.327
2024-07-22,3,1,0.5938,0.608,0.5721,0.5984,291988877.0,172384197.7049,426022,143085545.0,84476988.2669
2024-07-23,3,1,0.5985,0.6229,0.5855,0.608,412923068.0,249627595.1045,556906,201010103.0,121603495.5148
2024-07-24,3,1,0.608,0.617,0.5797,0.5975,353756166.0,211868663.0719,511032,162507252.0,97365369.2053
2024-07-25,3,1,0.5976,0.6327,0.5915,0.6179,420617643.0,259346378.5534,562664,202562957.0,124928038.9226
2024-07-26,3,1,0.6179,0.629,0.5844,0.5996,485187006.0,294688423.4857,772378,227810586.0,138397235.0417
2024-07-27,3,1,0.5996,0.6093,0.586,0.6034,268729317.0,161078432.4606,384185,134434288.0,80580599.6832
2024-07-28,3,1,0.6033,0.6091,0.5833,0.5956,172975781.0,103444913.3214,297345,82219028.0,49168241.1827
2024-07-29,3,1,0.5956,0.6161,0.591,0.6012,182173334.0,109970482.6308,261276,90343484.0,54528517.9549
2024-07-30,3,1,0.6012,0.6124,0.5921,0.6019,235245176.0,142366926.8737,290706,108286264.0,65521747.1319
2024-07-31,3,1,0.6019,0.6379,0.5953,0.6277,431409390.0,267991960.5994,654852,211594683.0,131477129.3334
2024-08-01,3,1,0.6278,0.6586,0.6217,0.623,473184106.0,304622609.483,756642,222477308.0,143219828.1914
2024-08-02,3,1,0.623,0.6303,0.568,0.5964,423266147.0,254368949.141,711144,191594450.0,115012745.9934
2024-08-03,3,1,0.5965,0.597,0.5464,0.5607,410967898.0,234033498.8203,793252,185740066.0,105730864.0607
2024-08-04,3,1,0.5606,0.5777,0.5406,0.5558,265483095.0,148824061.0932,617511,128342185.0,71989166.1583
2024-08-05,3,1,0.5558,0.559,0.5136,0.5228,240108087.0,128308095.8837,537001,111553445.0,59574074.8453
2024-08-06,3,1,0.5229,0.5257,0.4319,0.4889,1250454532.0,585195701.4247,2219931,601984967.0,281778820.2179
2024-08-07,3,1,0.4889,0.5188,0.4877,0.5062,410337831.0,208637971.4739,757849,191877977.0,97561518.6926
2024-08-08,3,1,0.5062,0.6434,0.4922,0.6002,1000802326.0,570270974.5879,2160438,492669463.0,281835512.3152
2024-08-09,3,1,0.6003,0.6424,0.5785,0.6166,730482227.0,445857076.4381,1482263,356811536.0,217874668.0542
2024-08-10,3,1,0.6166,0.6245,0.5656,0.5805,456932445.0,270130308.9509,835608,204418551.0,120793309.4786
2024-08-11,3,1,0.5805,0.6022,0.5779,0.5841,213745629.0,126348509.7499,450132,105717940.0,62500622.1777
2024-08-12,3,1,0.5841,0.5935,0.5452,0.5528,251097812.0,143140570.7283,496110,117312074.0,66862934.0741
2024-08-13,3,1,0.5528,0.5795,0.5501,0.5684,355253164.0,201610450.8513,555915,169196751.0,96054583.9804
2024-08-14,3,1,0.5683,0.5834,0.5626,0.577,252380249.0,144615862.2374,476018,119120591.0,68282332.0312
2024-08-15,3,1,0.577,0.5828,0.5641,0.5687,253532158.0,145748123.0603,418407,117964014.0,67812015.5763
2024-08-16,3,1,0.5687,0.5742,0.5504,0.5607,267098570.0,150783279.1196,403994,118692931.0,67006231.9243
2024-08-17,3,1,0.5608,0.5723,0.5535,0.5638,234628410.0,132185236.4595,345760,102836121.0,57910553.4124
2024-08-18,3,1,0.5637,0.571,0.5611,0.5665,68057519.0,38492076.6976,120744,31965045.0,18081342.2174
2024-08-19,3,1,0.5664,0.5845,0.5625,0.5631,119904362.0,68467510.822,177640,57869263.0,33054610.7356
2024-08-20,3,1,0.5631,0.6091,0.5608,0.5985,387069502.0,226032960.1027,540652,191859831.0,112117078.1968
2024-08-21,3,1,0.5984,0.615,0.5875,0.5937,276882583.0,166939440.7429,459627,126707401.0,76368900.3433
2024-08-22,3,1,0.5937,0.6056,0.584,0.5999,274275573.0,163578491.6854,468604,126949544.0,75713248.8385
2024-08-23,3,1,0.6,0.6049,0.5923,0.5976,207559419.0,124354601.0201,317510,95104805.0,56974735.2326
2024-08-24,3,1,0.5977,0.616,0.5909,0.6109,297079009.0,178744582.077,410205,138438044.0,83316248.2362
2024-08-25,3,1,0.6109,0.631,0.6043,0.6127,242435317.0,149700821.9888,479354,118229232.0,73011679.1521
2024-08-26,3,1,0.6126,0.614,0.595,0.6,163663049.0,98701742.4595,379249,78764434.0,47504285.1724
2024-08-27,3,1,0.6,0.6021,0.5782,0.5874,236874640.0,140151881.0769,461681,106108518.0,62773167.8455
2024-08-28,3,1,0.5873,0.6003,0.5528,0.5666,331644513.0,193466113.1768,604341,154078287.0,89904042.6798
2024-08-29,3,1,0.5667,0.5845,0.5558,0.5693,312994647.0,178712747.2288,701647,146587165.0,83684859.6625
2024-08-30,3,1,0.5692,0.577,0.5573,0.5619,209040650.0,119318759.902,376068,95731865.0,54634318.2044
2024-08-31,3,1,0.5618,0.5678,0.5462,0.5667,258840588.0,144880198.221,508207,124226572.0,69526140.3966
2024-09-01,3,1,0.5667,0.5721,0.5624,0.5662,67155202.0,38071491.6847,204786,29819202.0,16907314.3892
2024-09-02,3,1,0.5662,0.5667,0.5434,0.5472,121191438.0,67240139.7845,427935,58115129.0,32251037.2036
2024-09-03,3,1,0.5471,0.5688,0.5443,0.5677,174750033.0,96910244.9205,403033,84172353.0,46700482.1492
2024-09-04,3,1,0.5677,0.5724,0.5565,0.5572,179781483.0,101678841.1744,396581,85952619.0,48614690.3727
2024-09-05,3,1,0.5572,0.5648,0.5326,0.5579,272577067.0,150462306.7639,553707,127526991.0,70382676.3396
2024-09-06,3,1,0.5579,0.5598,0.5399,0.5444,213816210.0,117601582.2975,412058,98900776.0,54413383.3593
2024-09-07,3,1,0.5445,0.5473,0.5026,0.5211,382035412.0,202224802.5433,892364,178694313.0,94600246.1544
2024-09-08,3,1,0.5211,0.5329,0.5197,0.5248,82924642.0,43681401.2204,225912,37763312.0,19895621.9553
2024-09-09,3,1,0.5249,0.5316,0.5208,0.5295,67909459.0,35793549.1403,217568,33266083.0,17533877.5509
2024-09-10,3,1,0.5295,0.5431,0.5269,0.5395,168358952.0,89651583.9404,350686,82974899.0,44196129.8263
2024-09-11,3,1,0.5395,0.5428,0.5337,0.5408,135693250.0,72985900.3095,266220,64993292.0,34966754.0842
2024-09-12,3,1,0.5407,0.5413,0.5231,0.5348,187554599.0,99961274.4973,398094,88309071.0,47070491.4524
2024-09-13,3,1,0.5347,0.5884,0.5334,0.5626,380827353.0,212290449.4507,756914,190768237.0,106309424.341
2024-09-14,3,1,0.5625,0.5745,0.5556,0.5728,270151559.0,153147135.2078,458343,139311951.0,78970880.6096
2024-09-15,3,1,0.5727,0.5992,0.5704,0.5956,231500545.0,135676017.5805,548100,114850935.0,67305810.4574
2024-09-16,3,1,0.5956,0.5958,0.5686,0.5706,126437096.0,73909574.975,426644,57170641.0,33428141.9495
2024-09-17,3,1,0.5706,0.5916,0.5598,0.5866,247830927.0,142162473.1295,541179,127826679.0,73344214.0357
2024-09-18,3,1,0.5865,0.5934,0.5789,0.5839,173044465.0,101465255.3219,457917,85819497.0,50324372.0231
2024-09-19,3,1,0.5838,0.5858,0.562,0.5852,204818640.0,117710333.4437,587717,98432833.0,56577089.0303
2024-09-20,3,1,0.5852,0.5945,0.581,0.5868,222336927.0,130488341.6623,527562,110751223.0,64978482.255
2024-09-21,3,1,0.5868,0.593,0.5763,0.5851,217408757.0,127110507.0887,520633,108328342.0,63318367.0272
2024-09-22,3,1,0.5851,0.6128,0.58,0.5976,144964801.0,86324780.7721,423922,69058299.0,41145292.1539
2024-09-23,3,1,0.5977,0.6053,0.5778,0.5871,120373196.0,71336242.2732,494352,57363867.0,34002157.0901
2024-09-24,3,1,0.5871,0.596,0.5787,0.5847,161038706.0,94683080.2949,477852,76570280.0,45015193.7384
2024-09-25,3,1,0.5848,0.5927,0.5814,0.5911,169233403.0,99334500.6533,388897,82524234.0,48427603.8116
2024-09-26,3,1,0.5912,0.5957,0.5824,0.5831,179932001.0,105934017.5679,340116,84000591.0,49456767.821
2024-09-27,3,1,0.5831,0.5964,0.5739,0.5905,226481301.0,133016574.0989,413399,107828931.0,63336429.5983
2024-09-28,3,1,0.5905,0.5972,0.5824,0.5888,222819497.0,131204198.1735,375010,105371832.0,62048425.1104
2024-09-29,3,1,0.5889,0.6259,0.5856,0.6138,442520365.0,270625181.981,779248,211480869.0,129277027.6486
2024-09-30,3,1,0.6139,0.6649,0.6076,0.6412,442349596.0,282395798.5195,893596,211705369.0,135125752.5603
2024-10-01,3,1,0.6412,0.6548,0.6088,0.6114,396654376.0,251892928.3997,841620,178439470.0,113281893.2621
2024-10-02,3,1,0.6114,0.6342,0.5778,0.5967,579510147.0,354187629.9135,1362100,276477758.0,168911044.8711
2024-10-03,3,1,0.5968,0.6069,0.5267,0.5383,634074670.0,363439241.3882,1107110,310069584.0,178052229.6196
2024-10-04,3,1,0.5383,0.5445,0.5068,0.5217,562879573.0,295535389.462,1086503,287179421.0,150746204.8686
2024-10-05,3,1,0.5218,0.539,0.51,0.534,341840613.0,179594487.2864,508323,179500781.0,94367831.1557
2024-10-06,3,1,0.534,0.5352,0.526,0.5294,107009165.0,56840743.5621,241773,50357486.0,26747605.6616
2024-10-07,3,1,0.5294,0.5372,0.5279,0.5336,90314821.0,48080871.5717,197789,44762521.0,23831584.4786
2024-10-08,3,1,0.5336,0.5459,0.5286,0.5286,246483895.0,132839229.9698,431933,123425270.0,66540801.9175
2024-10-09,3,1,0.5287,0.5358,0.5209,0.531,164201090.0,86941550.2843,307960,78684989.0,41663479.5926
2024-10-10,3,1,0.531,0.5346,0.521,0.5245,169687079.0,89966411.8673,257640,81853030.0,43397628.1896
2024-10-11,3,1,0.5245,0.545,0.5228,0.5305,267008101.0,141944030.2263,428818,132414717.0,70430956.7315
2024-10-12,3,1,0.5305,0.5419,0.5296,0.5388,196729073.0,105654597.4571,241480,94725884.0,50867412.2191
2024-10-13,3,1,0.5387,0.5432,0.5353,0.5393,83887179.0,45255241.1267,147315,41225198.0,22242609.2485
2024-10-14,3,1,0.5393,0.5395,0.5252,0.5321,94059459.0,50039757.4125,171230,44490791.0,23662237.1362
2024-10-15,3,1,0.5321,0.5524,0.5282,0.5483,219397937.0,118828175.9496,298059,110049892.0,59588594.2737
2024-10-16,3,1,0.5484,0.5556,0.5315,0.5417,283568637.0,154044066.4528,486305,131485215.0,71435719.7262
2024-10-17,3,1,0.5417,0.5538,0.5375,0.5482,222285502.0,121260012.753,319898,107505222.0,58648630.7303
2024-10-18,3,1,0.5481,0.5666,0.5419,0.5441,312103613.0,172709637.0481,490897,149659901.0,82829618.0597
2024-10-19,3,1,0.5441,0.5532,0.5397,0.5465,219767509.0,120070174.4039,287989,105810445.0,57800254.56
2024-10-20,3,1,0.5465,0.55,0.5406,0.544,90144479.0,49148150.6861,147718,39832507.0,21719904.8829
2024-10-21,3,1,0.544,0.549,0.5366,0.5482,117461950.0,63742631.6173,195652,55123931.0,29920468.8305
